COM;Pot_Cont;Escalao;ORD;COD_Proposta;Contagem;TF;TV|TVFV|TVP;TVV|TVC;TVVz;TFGN;TVGN
NOSSAENERGIA;1,15;1;;NOSSAENERGIA_03;1;0,2138;0,1850914817;;;;
NOSSAENERGIA;2,3;2;;NOSSAENERGIA_03;1;0,3224;0,1850914817;;;;
NOSSAENERGIA;3,45;3;;NOSSAENERGIA_03;1;0,431;0,1850914817;;;;
NOSSAENERGIA;4,6;4;;NOSSAENERGIA_03;1;0,5396;0,1850914817;;;;
NOSSAENERGIA;5,75;;;NOSSAENERGIA_03;1;0,6482;0,1850914817;;;;
NOSSAENERGIA;6,9;;;NOSSAENERGIA_03;1;0,7568;0,1850914817;;;;
NOSSAENERGIA;10,35;;;NOSSAENERGIA_03;1;1,0825;0,1850914817;;;;
NOSSAENERGIA;13,8;;;NOSSAENERGIA_03;1;1,4083;0,1850914817;;;;
NOSSAENERGIA;17,25;;;NOSSAENERGIA_03;1;1,734;0,1850914817;;;;
NOSSAENERGIA;20,7;;;NOSSAENERGIA_03;1;2,0598;0,1850914817;;;;
NOSSAENERGIA;3,45;;;NOSSAENERGIA_01;2;0,2237;0,1787;0,1198;;;
NOSSAENERGIA;4,6;;;NOSSAENERGIA_01;2;0,2766;0,1787;0,1198;;;
NOSSAENERGIA;5,75;;;NOSSAENERGIA_01;2;0,3295;0,1787;0,1198;;;
NOSSAENERGIA;6,9;;;NOSSAENERGIA_01;2;0,3824;0,1787;0,1198;;;
NOSSAENERGIA;10,35;;;NOSSAENERGIA_01;2;0,5411;0,1787;0,1198;;;
NOSSAENERGIA;13,8;;;NOSSAENERGIA_01;2;0,6998;0,1787;0,1198;;;
NOSSAENERGIA;17,25;;;NOSSAENERGIA_01;2;0,8585;0,1787;0,1198;;;
NOSSAENERGIA;20,7;;;NOSSAENERGIA_01;2;1,0172;0,1787;0,1198;;;
NOSSAENERGIA;3,45;;;NOSSAENERGIA_02;2;0,272315789473684;0,208526315789474;0,146526315789474;;;
NOSSAENERGIA;4,6;;;NOSSAENERGIA_02;2;0,328;0,208526315789474;0,146526315789474;;;
NOSSAENERGIA;5,75;;;NOSSAENERGIA_02;2;0,383684210526316;0,208526315789474;0,146526315789474;;;
NOSSAENERGIA;6,9;;;NOSSAENERGIA_02;2;0,439368421052632;0,208526315789474;0,146526315789474;;;
NOSSAENERGIA;10,35;;;NOSSAENERGIA_02;2;0,606421052631579;0,208526315789474;0,146526315789474;;;
NOSSAENERGIA;13,8;;;NOSSAENERGIA_02;2;0,773473684210526;0,208526315789474;0,146526315789474;;;
NOSSAENERGIA;17,25;;;NOSSAENERGIA_02;2;0,940526315789474;0,208526315789474;0,146526315789474;;;
NOSSAENERGIA;20,7;;;NOSSAENERGIA_02;2;1,10757894736842;0,208526315789474;0,146526315789474;;;
NOSSAENERGIA;1,15;;;NOSSAENERGIA_03;2;0,2138;0,2095403026;0,1385426608;;;
NOSSAENERGIA;2,3;;;NOSSAENERGIA_03;2;0,3224;0,2095403026;0,1385426608;;;
NOSSAENERGIA;3,45;;;NOSSAENERGIA_03;2;0,431;0,2095403026;0,1385426608;;;
NOSSAENERGIA;4,6;;;NOSSAENERGIA_03;2;0,5396;0,2095403026;0,1385426608;;;
NOSSAENERGIA;5,75;;;NOSSAENERGIA_03;2;0,6482;0,2095403026;0,1385426608;;;
NOSSAENERGIA;6,9;;;NOSSAENERGIA_03;2;0,7568;0,2095403026;0,1385426608;;;
NOSSAENERGIA;10,35;;;NOSSAENERGIA_03;2;1,0825;0,2095403026;0,1385426608;;;
NOSSAENERGIA;13,8;;;NOSSAENERGIA_03;2;1,4083;0,2095403026;0,1385426608;;;
NOSSAENERGIA;17,25;;;NOSSAENERGIA_03;2;1,734;0,2095403026;0,1385426608;;;
NOSSAENERGIA;20,7;;;NOSSAENERGIA_03;2;2,0598;0,2095403026;0,1385426608;;;
NOSSAENERGIA;3,45;;;NOSSAENERGIA_02;3;0,272315789473684;0,390210526315789;0,152947368421053;0,150631578947368;;
NOSSAENERGIA;4,6;;;NOSSAENERGIA_02;3;0,328;0,390210526315789;0,152947368421053;0,150631578947368;;
NOSSAENERGIA;5,75;;;NOSSAENERGIA_02;3;0,383684210526316;0,390210526315789;0,152947368421053;0,150631578947368;;
NOSSAENERGIA;6,9;;;NOSSAENERGIA_02;3;0,439368421052632;0,390210526315789;0,152947368421053;0,150631578947368;;
NOSSAENERGIA;10,35;;;NOSSAENERGIA_02;3;0,606421052631579;0,390210526315789;0,152947368421053;0,150631578947368;;
NOSSAENERGIA;13,8;;;NOSSAENERGIA_02;3;0,773473684210526;0,390210526315789;0,152947368421053;0,150631578947368;;
NOSSAENERGIA;17,25;;;NOSSAENERGIA_02;3;0,940526315789474;0,390210526315789;0,152947368421053;0,150631578947368;;
NOSSAENERGIA;20,7;;;NOSSAENERGIA_02;3;1,10757894736842;0,390210526315789;0,152947368421053;0,150631578947368;;
NOSSAENERGIA;27,6;;;NOSSAENERGIA_02;3;1,38936842105263;0,390105263157895;0,165578947368421;0,149789473684211;;
NOSSAENERGIA;34,5;;;NOSSAENERGIA_02;3;1,71042105263158;0,390105263157895;0,165578947368421;0,149789473684211;;
NOSSAENERGIA;41,4;;;NOSSAENERGIA_02;3;2,03147368421053;0,390105263157895;0,165578947368421;0,149789473684211;;
NOSSAENERGIA;1,15;;;NOSSAENERGIA_03;3;0,2138;1,4795026778;1,2738595799;1,2230763729;;
NOSSAENERGIA;2,3;;;NOSSAENERGIA_03;3;0,3224;1,4795026778;1,2738595799;1,2230763729;;
NOSSAENERGIA;3,45;;;NOSSAENERGIA_03;3;0,431;1,4795026778;1,2738595799;1,2230763729;;
NOSSAENERGIA;4,6;;;NOSSAENERGIA_03;3;0,5396;1,4795026778;1,2738595799;1,2230763729;;
NOSSAENERGIA;5,75;;;NOSSAENERGIA_03;3;0,6482;1,4795026778;1,2738595799;1,2230763729;;
NOSSAENERGIA;6,9;;;NOSSAENERGIA_03;3;0,7568;1,4795026778;1,2738595799;1,2230763729;;
NOSSAENERGIA;10,35;;;NOSSAENERGIA_03;3;1,0825;1,4795026778;1,2738595799;1,2230763729;;
NOSSAENERGIA;13,8;;;NOSSAENERGIA_03;3;1,4083;1,4795026778;1,2738595799;1,2230763729;;
NOSSAENERGIA;17,25;;;NOSSAENERGIA_03;3;1,734;1,4795026778;1,2738595799;1,2230763729;;
NOSSAENERGIA;20,7;;;NOSSAENERGIA_03;3;2,0598;1,4795026778;1,2738595799;1,2230763729;;
NOSSAENERGIA;27,6;;;NOSSAENERGIA_03;3;2,6093;1,4794026778;1,2858595799;1,2222763729;;
NOSSAENERGIA;34,5;;;NOSSAENERGIA_03;3;3,2353;1,4794026778;1,2858595799;1,2222763729;;
NOSSAENERGIA;41,4;;;NOSSAENERGIA_03;3;3,8614;1,4794026778;1,2858595799;1,2222763729;;
OENEO;1,15;1;;OENEO_01;1;0,1115;0,161096;;;;
OENEO;2,3;2;;OENEO_01;1;0,1961;0,161096;;;;
OENEO;3,45;3;;OENEO_01;1;0,2359;0,161096;;;;
OENEO;4,6;4;;OENEO_01;1;0,3065;0,161096;;;;
OENEO;5,75;;;OENEO_01;1;0,37;0,161096;;;;
OENEO;6,9;;;OENEO_01;1;0,448;0,161096;;;;
OENEO;10,35;;;OENEO_01;1;0,625;0,161096;;;;
OENEO;13,8;;;OENEO_01;1;0,815;0,161096;;;;
OENEO;17,25;;;OENEO_01;1;1,007;0,161096;;;;
OENEO;20,7;;;OENEO_01;1;1,21;0,161096;;;;
OENEO;1,15;1;;OENEO_02;1;0,1077;0,1512572;;;;
OENEO;2,3;2;;OENEO_02;1;0,1606;0,1512572;;;;
OENEO;3,45;3;;OENEO_02;1;0,2272;0,1512572;;;;
OENEO;4,6;4;;OENEO_02;1;0,2801;0,1512572;;;;
OENEO;5,75;;;OENEO_02;1;0,333;0,1512572;;;;
OENEO;6,9;;;OENEO_02;1;0,3996;0,1512572;;;;
OENEO;10,35;;;OENEO_02;1;0,572;0,1512572;;;;
OENEO;13,8;;;OENEO_02;1;0,7444;0,1512572;;;;
OENEO;17,25;;;OENEO_02;1;0,9168;0,1512572;;;;
OENEO;20,7;;;OENEO_02;1;1,0892;0,1512572;;;;
OENEO;1,15;;;OENEO_01;2;0,1115;0,193544;0,120848;;;
OENEO;2,3;;;OENEO_01;2;0,1961;0,193544;0,120848;;;
OENEO;3,45;;;OENEO_01;2;0,2359;0,193544;0,120848;;;
OENEO;4,6;;;OENEO_01;2;0,3065;0,193544;0,120848;;;
OENEO;5,75;;;OENEO_01;2;0,37;0,193544;0,120848;;;
OENEO;6,9;;;OENEO_01;2;0,448;0,193544;0,120848;;;
OENEO;10,35;;;OENEO_01;2;0,625;0,193544;0,120848;;;
OENEO;13,8;;;OENEO_01;2;0,815;0,193544;0,120848;;;
OENEO;17,25;;;OENEO_01;2;1,007;0,193544;0,120848;;;
OENEO;20,7;;;OENEO_01;2;1,21;0,193544;0,120848;;;
OENEO;1,15;;;OENEO_02;2;0,1077;0,1742572;0,1061572;;;
OENEO;2,3;;;OENEO_02;2;0,1606;0,1742572;0,1061572;;;
OENEO;3,45;;;OENEO_02;2;0,2272;0,1742572;0,1061572;;;
OENEO;4,6;;;OENEO_02;2;0,2801;0,1742572;0,1061572;;;
OENEO;5,75;;;OENEO_02;2;0,333;0,1742572;0,1061572;;;
OENEO;6,9;;;OENEO_02;2;0,3996;0,1742572;0,1061572;;;
OENEO;10,35;;;OENEO_02;2;0,572;0,1742572;0,1061572;;;
OENEO;13,8;;;OENEO_02;2;0,7444;0,1742572;0,1061572;;;
OENEO;17,25;;;OENEO_02;2;0,9168;0,1742572;0,1061572;;;
OENEO;20,7;;;OENEO_02;2;1,0892;0,1742572;0,1061572;;;
OENEO;1,15;;;OENEO_01;3;0,1115;0,376896;0,16848;0,117832;;
OENEO;2,3;;;OENEO_01;3;0,1961;0,376896;0,16848;0,117832;;
OENEO;3,45;;;OENEO_01;3;0,2359;0,376896;0,16848;0,117832;;
OENEO;4,6;;;OENEO_01;3;0,3065;0,376896;0,16848;0,117832;;
OENEO;5,75;;;OENEO_01;3;0,37;0,376896;0,16848;0,117832;;
OENEO;6,9;;;OENEO_01;3;0,448;0,376896;0,16848;0,117832;;
OENEO;10,35;;;OENEO_01;3;0,625;0,376896;0,16848;0,117832;;
OENEO;13,8;;;OENEO_01;3;0,815;0,376896;0,16848;0,117832;;
OENEO;17,25;;;OENEO_01;3;1,007;0,376896;0,16848;0,117832;;
OENEO;20,7;;;OENEO_01;3;1,21;0,376896;0,16848;0,117832;;
OENEO;1,15;;;OENEO_02;3;0,1077;0,3381572;0,1300572;0,1061572;;
OENEO;2,3;;;OENEO_02;3;0,1606;0,3381572;0,1300572;0,1061572;;
OENEO;3,45;;;OENEO_02;3;0,2272;0,3381572;0,1300572;0,1061572;;
OENEO;4,6;;;OENEO_02;3;0,2801;0,3381572;0,1300572;0,1061572;;
OENEO;5,75;;;OENEO_02;3;0,333;0,3381572;0,1300572;0,1061572;;
OENEO;6,9;;;OENEO_02;3;0,3996;0,3381572;0,1300572;0,1061572;;
OENEO;10,35;;;OENEO_02;3;0,572;0,3381572;0,1300572;0,1061572;;
OENEO;13,8;;;OENEO_02;3;0,7444;0,3381572;0,1300572;0,1061572;;
OENEO;17,25;;;OENEO_02;3;0,9168;0,3381572;0,1300572;0,1061572;;
OENEO;20,7;;;OENEO_02;3;1,0892;0,3381572;0,1300572;0,1061572;;
OENEO;27,6;;;OENEO_02;3;1,3843;0,3380572;0,1420572;0,1053572;;
OENEO;34,5;;;OENEO_02;3;1,7167;0,3380572;0,1420572;0,1053572;;
OENEO;41,4;;;OENEO_02;3;2,0491;0,3380572;0,1420572;0,1053572;;
PORTULOGOS;1,15;1;;PORTULOGOS_01;1;0,107694520547945;0,19659969733;;;;
PORTULOGOS;2,3;2;;PORTULOGOS_01;1;0,160594520547945;0,19659969733;;;;
PORTULOGOS;3,45;3;;PORTULOGOS_01;1;0,213494520547945;0,19659969733;;;;
PORTULOGOS;4,6;4;;PORTULOGOS_01;1;0,266394520547945;0,19659969733;;;;
PORTULOGOS;5,75;;;PORTULOGOS_01;1;0,319294520547945;0,19659969733;;;;
PORTULOGOS;6,9;;;PORTULOGOS_01;1;0,372194520547945;0,19659969733;;;;
PORTULOGOS;10,35;;;PORTULOGOS_01;1;0,530894520547945;0,19659969733;;;;
PORTULOGOS;13,8;;;PORTULOGOS_01;1;0,689594520547945;0,19659969733;;;;
PORTULOGOS;17,25;;;PORTULOGOS_01;1;0,848294520547945;0,19659969733;;;;
PORTULOGOS;20,7;;;PORTULOGOS_01;1;1,00699452054795;0,19659969733;;;;
PORTULOGOS;1,15;1;;PORTULOGOS_02;1;0,107694520547945;0,196730239408765;;;0,0283612021857923;0,12
PORTULOGOS;2,3;2;;PORTULOGOS_02;1;0,160594520547945;0,196730239408765;;;0,0584612021857923;0,115288
PORTULOGOS;3,45;3;;PORTULOGOS_02;1;0,213494520547945;0,196730239408765;;;0,0904612021857924;0,109059
PORTULOGOS;4,6;4;;PORTULOGOS_02;1;0,266394520547945;0,196730239408765;;;0,135561202185792;0,105873
PORTULOGOS;5,75;;;PORTULOGOS_02;1;0,319294520547945;0,196730239408765;;;;
PORTULOGOS;6,9;;;PORTULOGOS_02;1;0,372194520547945;0,196730239408765;;;;
PORTULOGOS;10,35;;;PORTULOGOS_02;1;0,530894520547945;0,196730239408765;;;;
PORTULOGOS;13,8;;;PORTULOGOS_02;1;0,689594520547945;0,196730239408765;;;;
PORTULOGOS;17,25;;;PORTULOGOS_02;1;0,848294520547945;0,196730239408765;;;;
PORTULOGOS;20,7;;;PORTULOGOS_02;1;1,00699452054795;0,196730239408765;;;;
PORTULOGOS;1,15;;;PORTULOGOS_01;2;0,107694520547945;0,22056359572;0,14174401727523;;;
PORTULOGOS;2,3;;;PORTULOGOS_01;2;0,160594520547945;0,22056359572;0,14174401727523;;;
PORTULOGOS;3,45;;;PORTULOGOS_01;2;0,213494520547945;0,22056359572;0,14174401727523;;;
PORTULOGOS;4,6;;;PORTULOGOS_01;2;0,266394520547945;0,22056359572;0,14174401727523;;;
PORTULOGOS;5,75;;;PORTULOGOS_01;2;0,319294520547945;0,22056359572;0,14174401727523;;;
PORTULOGOS;6,9;;;PORTULOGOS_01;2;0,372194520547945;0,22056359572;0,14174401727523;;;
PORTULOGOS;10,35;;;PORTULOGOS_01;2;0,530894520547945;0,22056359572;0,14174401727523;;;
PORTULOGOS;13,8;;;PORTULOGOS_01;2;0,689594520547945;0,22056359572;0,14174401727523;;;
PORTULOGOS;17,25;;;PORTULOGOS_01;2;0,848294520547945;0,22056359572;0,14174401727523;;;
PORTULOGOS;20,7;;;PORTULOGOS_01;2;1,00699452054795;0,22056359572;0,14174401727523;;;
PORTULOGOS;1,15;;;PORTULOGOS_02;2;0,107694520547945;0,227867159110673;0,144999934446699;;;
PORTULOGOS;2,3;;;PORTULOGOS_02;2;0,160594520547945;0,227867159110673;0,144999934446699;;;
PORTULOGOS;3,45;;;PORTULOGOS_02;2;0,213494520547945;0,227867159110673;0,144999934446699;;;
PORTULOGOS;4,6;;;PORTULOGOS_02;2;0,266394520547945;0,227867159110673;0,144999934446699;;;
PORTULOGOS;5,75;;;PORTULOGOS_02;2;0,319294520547945;0,227867159110673;0,144999934446699;;;
PORTULOGOS;6,9;;;PORTULOGOS_02;2;0,372194520547945;0,227867159110673;0,144999934446699;;;
PORTULOGOS;10,35;;;PORTULOGOS_02;2;0,530894520547945;0,227867159110673;0,144999934446699;;;
PORTULOGOS;13,8;;;PORTULOGOS_02;2;0,689594520547945;0,227867159110673;0,144999934446699;;;
PORTULOGOS;17,25;;;PORTULOGOS_02;2;0,848294520547945;0,227867159110673;0,144999934446699;;;
PORTULOGOS;20,7;;;PORTULOGOS_02;2;1,00699452054795;0,227867159110673;0,144999934446699;;;
PORTULOGOS;1,15;;;PORTULOGOS_01;3;0,107694520547945;0,3847427848159;0,17623138806;0,15015016018;;
PORTULOGOS;2,3;;;PORTULOGOS_01;3;0,160594520547945;0,3847427848159;0,17623138806;0,15015016018;;
PORTULOGOS;3,45;;;PORTULOGOS_01;3;0,213494520547945;0,3847427848159;0,17623138806;0,15015016018;;
PORTULOGOS;4,6;;;PORTULOGOS_01;3;0,266394520547945;0,3847427848159;0,17623138806;0,15015016018;;
PORTULOGOS;5,75;;;PORTULOGOS_01;3;0,319294520547945;0,3847427848159;0,17623138806;0,15015016018;;
PORTULOGOS;6,9;;;PORTULOGOS_01;3;0,372194520547945;0,3847427848159;0,17623138806;0,15015016018;;
PORTULOGOS;10,35;;;PORTULOGOS_01;3;0,530894520547945;0,3847427848159;0,17623138806;0,15015016018;;
PORTULOGOS;13,8;;;PORTULOGOS_01;3;0,689594520547945;0,3847427848159;0,17623138806;0,15015016018;;
PORTULOGOS;17,25;;;PORTULOGOS_01;3;0,848294520547945;0,3847427848159;0,17623138806;0,15015016018;;
PORTULOGOS;20,7;;;PORTULOGOS_01;3;1,00699452054795;0,3847427848159;0,17623138806;0,15015016018;;
PORTULOGOS;27,6;;;PORTULOGOS_01;3;1,27469452054795;0,3846427848159;0,18823138806;0,14935016018;;
PORTULOGOS;34,5;;;PORTULOGOS_01;3;1,57969452054795;0,3846427848159;0,18823138806;0,14935016018;;
PORTULOGOS;41,4;;;PORTULOGOS_01;3;1,88469452054795;0,3846427848159;0,18823138806;0,14935016018;;
PORTULOGOS;1,15;;;PORTULOGOS_02;3;0,107694520547945;0,395027066891431;0,177073152306579;0,155290222907468;;
PORTULOGOS;2,3;;;PORTULOGOS_02;3;0,160594520547945;0,395027066891431;0,177073152306579;0,155290222907468;;
PORTULOGOS;3,45;;;PORTULOGOS_02;3;0,213494520547945;0,395027066891431;0,177073152306579;0,155290222907468;;
PORTULOGOS;4,6;;;PORTULOGOS_02;3;0,266394520547945;0,395027066891431;0,177073152306579;0,155290222907468;;
PORTULOGOS;5,75;;;PORTULOGOS_02;3;0,319294520547945;0,395027066891431;0,177073152306579;0,155290222907468;;
PORTULOGOS;6,9;;;PORTULOGOS_02;3;0,372194520547945;0,395027066891431;0,177073152306579;0,155290222907468;;
PORTULOGOS;10,35;;;PORTULOGOS_02;3;0,530894520547945;0,395027066891431;0,177073152306579;0,155290222907468;;
PORTULOGOS;13,8;;;PORTULOGOS_02;3;0,689594520547945;0,395027066891431;0,177073152306579;0,155290222907468;;
PORTULOGOS;17,25;;;PORTULOGOS_02;3;0,848294520547945;0,395027066891431;0,177073152306579;0,155290222907468;;
PORTULOGOS;20,7;;;PORTULOGOS_02;3;1,00699452054795;0,395027066891431;0,177073152306579;0,155290222907468;;
PORTULOGOS;27,6;;;PORTULOGOS_02;3;1,27469452054795;0,394927066891431;0,185383186203647;0,15283840967785;;
PORTULOGOS;34,5;;;PORTULOGOS_02;3;1,57969452054795;0,394927066891431;0,185383186203647;0,15283840967785;;
PORTULOGOS;41,4;;;PORTULOGOS_02;3;1,88469452054795;0,394927066891431;0,185383186203647;0,15283840967785;;
REPSOL;1,15;1;;REPSOL_01;1;0,1729;0,16668605;;;0,1347;0,093111
REPSOL;2,3;2;;REPSOL_01;1;0,2258;0,16668605;;;0,1648;0,088242
REPSOL;3,45;3;;REPSOL_01;1;0,2787;0,16668605;;;0,1968;0,085421
REPSOL;4,6;4;;REPSOL_01;1;0,3316;0,16668605;;;0,2419;0,084195
REPSOL;5,75;;;REPSOL_01;1;0,3845;0,16668605;;;;
REPSOL;6,9;;;REPSOL_01;1;0,4374;0,16668605;;;;
REPSOL;10,35;;;REPSOL_01;1;0,5961;0,16668605;;;;
REPSOL;13,8;;;REPSOL_01;1;0,7548;0,16668605;;;;
REPSOL;17,25;;;REPSOL_01;1;0,9135;0,16668605;;;;
REPSOL;20,7;;;REPSOL_01;1;1,0722;0,16668605;;;;
REPSOL;1,15;1;;REPSOL_02;1;0,1729;0,16668605;;;0,1347;0,093111
REPSOL;2,3;2;;REPSOL_02;1;0,2258;0,16668605;;;0,1648;0,088242
REPSOL;3,45;3;;REPSOL_02;1;0,2787;0,16668605;;;0,1968;0,085421
REPSOL;4,6;4;;REPSOL_02;1;0,3316;0,16668605;;;0,2419;0,084195
REPSOL;5,75;;;REPSOL_02;1;0,3845;0,16668605;;;;
REPSOL;6,9;;;REPSOL_02;1;0,4374;0,16668605;;;;
REPSOL;10,35;;;REPSOL_02;1;0,5961;0,16668605;;;;
REPSOL;13,8;;;REPSOL_02;1;0,7548;0,16668605;;;;
REPSOL;17,25;;;REPSOL_02;1;0,9135;0,16668605;;;;
REPSOL;20,7;;;REPSOL_02;1;1,0722;0,16668605;;;;
REPSOL;1,15;1;;REPSOL_03;1;0,1729;0,16493146;;;0,1347;0,092131
REPSOL;2,3;2;;REPSOL_03;1;0,2258;0,16493146;;;0,1648;0,087313
REPSOL;3,45;3;;REPSOL_03;1;0,2787;0,16493146;;;0,1968;0,084522
REPSOL;4,6;4;;REPSOL_03;1;0,3316;0,16493146;;;0,2419;0,083308
REPSOL;5,75;;;REPSOL_03;1;0,3845;0,16493146;;;;
REPSOL;6,9;;;REPSOL_03;1;0,4374;0,16493146;;;;
REPSOL;10,35;;;REPSOL_03;1;0,5961;0,16493146;;;;
REPSOL;13,8;;;REPSOL_03;1;0,7548;0,16493146;;;;
REPSOL;17,25;;;REPSOL_03;1;0,9135;0,16493146;;;;
REPSOL;20,7;;;REPSOL_03;1;1,0722;0,16493146;;;;
REPSOL;1,15;1;;REPSOL_04;1;0,1729;0,16493146;;;0,1347;0,092131
REPSOL;2,3;2;;REPSOL_04;1;0,2258;0,16493146;;;0,1648;0,087313
REPSOL;3,45;3;;REPSOL_04;1;0,2787;0,16493146;;;0,1968;0,084522
REPSOL;4,6;4;;REPSOL_04;1;0,3316;0,16493146;;;0,2419;0,083308
REPSOL;5,75;;;REPSOL_04;1;0,3845;0,16493146;;;;
REPSOL;6,9;;;REPSOL_04;1;0,4374;0,16493146;;;;
REPSOL;10,35;;;REPSOL_04;1;0,5961;0,16493146;;;;
REPSOL;13,8;;;REPSOL_04;1;0,7548;0,16493146;;;;
REPSOL;17,25;;;REPSOL_04;1;0,9135;0,16493146;;;;
REPSOL;20,7;;;REPSOL_04;1;1,0722;0,16493146;;;;
REPSOL;1,15;1;;REPSOL_05;1;0,1729;0,16668605;;;0,1347;0,093111
REPSOL;2,3;2;;REPSOL_05;1;0,2258;0,16668605;;;0,1648;0,088242
REPSOL;3,45;3;;REPSOL_05;1;0,2787;0,16668605;;;0,1968;0,085421
REPSOL;4,6;4;;REPSOL_05;1;0,3316;0,16668605;;;0,2419;0,084195
REPSOL;5,75;;;REPSOL_05;1;0,3845;0,16668605;;;;
REPSOL;6,9;;;REPSOL_05;1;0,4374;0,16668605;;;;
REPSOL;10,35;;;REPSOL_05;1;0,5961;0,16668605;;;;
REPSOL;13,8;;;REPSOL_05;1;0,7548;0,16668605;;;;
REPSOL;17,25;;;REPSOL_05;1;0,9135;0,16668605;;;;
REPSOL;20,7;;;REPSOL_05;1;1,0722;0,16668605;;;;
REPSOL;1,15;1;;REPSOL_06;1;0,1729;0,16844064;;;0,1347;0,094092
REPSOL;2,3;2;;REPSOL_06;1;0,2258;0,16844064;;;0,1648;0,089171
REPSOL;3,45;3;;REPSOL_06;1;0,2787;0,16844064;;;0,1968;0,08632
REPSOL;4,6;4;;REPSOL_06;1;0,3316;0,16844064;;;0,2419;0,085081
REPSOL;5,75;;;REPSOL_06;1;0,3845;0,16844064;;;;
REPSOL;6,9;;;REPSOL_06;1;0,4374;0,16844064;;;;
REPSOL;10,35;;;REPSOL_06;1;0,5961;0,16844064;;;;
REPSOL;13,8;;;REPSOL_06;1;0,7548;0,16844064;;;;
REPSOL;17,25;;;REPSOL_06;1;0,9135;0,16844064;;;;
REPSOL;20,7;;;REPSOL_06;1;1,0722;0,16844064;;;;
REPSOL;1,15;1;;REPSOL_07;1;0,1729;0,16844064;;;0,1347;0,094092
REPSOL;2,3;2;;REPSOL_07;1;0,2258;0,16844064;;;0,1648;0,089171
REPSOL;3,45;3;;REPSOL_07;1;0,2787;0,16844064;;;0,1968;0,08632
REPSOL;4,6;4;;REPSOL_07;1;0,3316;0,16844064;;;0,2419;0,085081
REPSOL;5,75;;;REPSOL_07;1;0,3845;0,16844064;;;;
REPSOL;6,9;;;REPSOL_07;1;0,4374;0,16844064;;;;
REPSOL;10,35;;;REPSOL_07;1;0,5961;0,16844064;;;;
REPSOL;13,8;;;REPSOL_07;1;0,7548;0,16844064;;;;
REPSOL;17,25;;;REPSOL_07;1;0,9135;0,16844064;;;;
REPSOL;20,7;;;REPSOL_07;1;1,0722;0,16844064;;;;
REPSOL;1,15;1;;REPSOL_08;1;0,1729;0,16668605;;;0,1347;0,093111
REPSOL;2,3;2;;REPSOL_08;1;0,2258;0,16668605;;;0,1648;0,088242
REPSOL;3,45;3;;REPSOL_08;1;0,2787;0,16668605;;;0,1968;0,085421
REPSOL;4,6;4;;REPSOL_08;1;0,3316;0,16668605;;;0,2419;0,084195
REPSOL;5,75;;;REPSOL_08;1;0,3845;0,16668605;;;;
REPSOL;6,9;;;REPSOL_08;1;0,4374;0,16668605;;;;
REPSOL;10,35;;;REPSOL_08;1;0,5961;0,16668605;;;;
REPSOL;13,8;;;REPSOL_08;1;0,7548;0,16668605;;;;
REPSOL;17,25;;;REPSOL_08;1;0,9135;0,16668605;;;;
REPSOL;20,7;;;REPSOL_08;1;1,0722;0,16668605;;;;
REPSOL;1,15;1;;REPSOL_09;1;0,1729;0,16668605;;;0,1347;0,093111
REPSOL;2,3;2;;REPSOL_09;1;0,2258;0,16668605;;;0,1648;0,088242
REPSOL;3,45;3;;REPSOL_09;1;0,2787;0,16668605;;;0,1968;0,085421
REPSOL;4,6;4;;REPSOL_09;1;0,3316;0,16668605;;;0,2419;0,084195
REPSOL;5,75;;;REPSOL_09;1;0,3845;0,16668605;;;;
REPSOL;6,9;;;REPSOL_09;1;0,4374;0,16668605;;;;
REPSOL;10,35;;;REPSOL_09;1;0,5961;0,16668605;;;;
REPSOL;13,8;;;REPSOL_09;1;0,7548;0,16668605;;;;
REPSOL;17,25;;;REPSOL_09;1;0,9135;0,16668605;;;;
REPSOL;20,7;;;REPSOL_09;1;1,0722;0,16668605;;;;
REPSOL;1,15;1;;REPSOL_10;1;0,1729;0,16493146;;;0,1347;0,092131
REPSOL;2,3;2;;REPSOL_10;1;0,2258;0,16493146;;;0,1648;0,087313
REPSOL;3,45;3;;REPSOL_10;1;0,2787;0,16493146;;;0,1968;0,084522
REPSOL;4,6;4;;REPSOL_10;1;0,3316;0,16493146;;;0,2419;0,083308
REPSOL;5,75;;;REPSOL_10;1;0,3845;0,16493146;;;;
REPSOL;6,9;;;REPSOL_10;1;0,4374;0,16493146;;;;
REPSOL;10,35;;;REPSOL_10;1;0,5961;0,16493146;;;;
REPSOL;13,8;;;REPSOL_10;1;0,7548;0,16493146;;;;
REPSOL;17,25;;;REPSOL_10;1;0,9135;0,16493146;;;;
REPSOL;20,7;;;REPSOL_10;1;1,0722;0,16493146;;;;
REPSOL;1,15;1;;REPSOL_100;1;0,1529;0,153168365;;;0,1147;0,0844595483870968
REPSOL;2,3;2;;REPSOL_100;1;0,2058;0,153168365;;;0,1448;0,0797475483870968
REPSOL;3,45;3;;REPSOL_100;1;0,2587;0,153168365;;;0,1768;0,0770185483870968
REPSOL;4,6;4;;REPSOL_100;1;0,3116;0,153168365;;;0,2219;0,0758325483870968
REPSOL;5,75;;;REPSOL_100;1;0,3645;0,153168365;;;;
REPSOL;6,9;;;REPSOL_100;1;0,4174;0,153168365;;;;
REPSOL;10,35;;;REPSOL_100;1;0,5761;0,153168365;;;;
